LÄNSKOD;LÄN;KOMMUNKOD;KOMMUN;VALNÄMND;HEMSIDA;TELNR;LOKALID;LOKAL;ADRESS1;ADRESS2;TILLGÄNGL;BEGRTILLT;LATITUD;LONGITUD;2022-08-24;2022-08-25;2022-08-26;2022-08-27;2022-08-28;2022-08-29;2022-08-30;2022-08-31;2022-09-01;2022-09-02;2022-09-03;2022-09-04;2022-09-05;2022-09-06;2022-09-07;2022-09-08;2022-09-09;2022-09-10;2022-09-11
13;Hallands län;80;Halmstad;Valnämnden i Halmstads kommun;www.halmstad.se;035-18 25 60;1380011;Haverdalshallen;;Wekalyckan 2;;N;56,72990;12,66939;;;;11:00-16:00;;;16:00-19:00;;;;11:00-16:00;;;16:00-19:00;;;;11:00-16:00;
13;Hallands län;80;Halmstad;Valnämnden i Halmstads kommun;www.halmstad.se;035-18 25 60;1380013;Oskarströms bibliotek;;Köpmansgatan 2;;N;56,80191;12,97590;;13:00-17:00;;10:00-14:00;;13:00-17:00;;13:00-17:00;;;10:00-14:00;;13:00-17:00;;13:00-17:00;;;10:00-14:00;
13;Hallands län;80;Halmstad;Valnämnden i Halmstads kommun;www.halmstad.se;035-18 25 60;1380014;Åled hemvärnsgården;;Ålängesvägen;;N;56,74874;12,95494;14:00-18:00;;;;;;14:00-18:00;;;;;;;;;14:00-18:00;;;
13;Hallands län;80;Halmstad;Valnämnden i Halmstads kommun;www.halmstad.se;035-18 25 60;1380015;Kvibille bibliotek;;Göteborgsvägen 540;Svåråtkomlig med permobil;N;56,78261;12,83260;;14:00-18:00;;;;;14:00-18:00;;;;;;;14:00-18:00;;;;;
13;Hallands län;80;Halmstad;Valnämnden i Halmstads kommun;www.halmstad.se;035-18 25 60;1380016;Ljungblommans servicehus;;Brearedsvägen 30;;N;56,719433;13,125433;;14:00-17:00;;;;;;;14:00-17:00;;;;;;;14:00-17:00;;;
13;Hallands län;80;Halmstad;Valnämnden i Halmstads kommun;www.halmstad.se;035-18 25 60;1380017;Holms bygdegård;;Gamla Göteborgsvägen 12;;N;56,73290;12,86011;;;;11:30-14:30;;;;;;;11:30-14:30;;;;;;;11:30-14:30;
13;Hallands län;80;Halmstad;Valnämnden i Halmstads kommun;www.halmstad.se;035-18 25 60;1380004;Söndrums bibliotek;;Jutaplatsen 5;;N;56,661021;12,804286;12:30-18:30;10:30-18:30;10:30-15:30;10:30-13:30;;;10:30-18:30;12:30-18:30;10:30-18:30;10:30-15:30;10:30-13:30;;;10:30-18:30;12:30-18:30;10:30-18:30;10:30-15:30;10:30-13:30;
13;Hallands län;80;Halmstad;Valnämnden i Halmstads kommun;www.halmstad.se;035-18 25 60;1380006;Halmstads högskola;Korridoren vid receptionen i högskolan;Kristians IV väg 3;;N;56,66463;12,87799;11:00-14:00;11:00-14:00;11:00-14:00;;;11:00-14:00;11:00-14:00;11:00-14:00;11:00-14:00;11:00-14:00;;;11:00-14:00;11:00-14:00;11:00-14:00;11:00-14:00;11:00-14:00;;
13;Hallands län;80;Halmstad;Valnämnden i Halmstads kommun;www.halmstad.se;035-18 25 60;1380007;Hallarna;;Prästvägen 1;;N;56,654746;12,911156;12:00-18:00;12:00-18:00;12:00-18:00;12:00-16:00;12:00-15:00;12:00-18:00;12:00-18:00;12:00-18:00;12:00-18:00;12:00-18:00;12:00-16:00;12:00-15:00;12:00-18:00;12:00-18:00;12:00-18:00;12:00-18:00;12:00-18:00;12:00-16:00;
13;Hallands län;80;Halmstad;Valnämnden i Halmstads kommun;www.halmstad.se;035-18 25 60;1380008;Medborgarservice Andersberg;;Grönevångstorg;;N;56,660726;12,897786;12:00-17:00;10:00-15:00;10:00-15:00;;;10:00-15:00;10:00-15:00;12:00-17:00;10:00-15:00;10:00-15:00;;;10:00-15:00;10:00-15:00;12:00-17:00;10:00-15:00;10:00-15:00;;
13;Hallands län;80;Halmstad;Valnämnden i Halmstads kommun;www.halmstad.se;035-18 25 60;1380009;Söndrums folketshus;;Stenhuggerivägen 55;;N;56,65045;12,78259;10:00-14:00;;;;;12:00-16:00;;;;10:00-14:00;;;12:00-16:00;;;;10:00-14:00;;
13;Hallands län;80;Halmstad;Valnämnden i Halmstads kommun;www.halmstad.se;035-18 25 60;1380010;Gullbrandstorps folkets hus;;Bergtallsgatan 13;;N;56,70267;12,72962;;;11:00-15:00;;;11:00-15:00;;;;11:00-15:00;;;11:00-15:00;;;;11:00-15:00;;
13;Hallands län;15;Hylte;Valnämnden i Hylte kommun;www.hylte.se;0345-180 00;1315003;Torups bygdegård;;Gamla Nissastigen 54;;N;56,951627;13,071982;15:00-18:00;;10:00-14:00;;;;10:00-12:00,13:00-18:00;;15:00-18:00;;;;09:00-12:00,13:00-18:00;;15:00-18:00;;13:00-18:00;;
13;Hallands län;15;Hylte;Valnämnden i Hylte kommun;www.hylte.se;0345-180 00;1315002;Kontaktcenter i kommunhuset;;Storgatan 8;;N;56,999703;13,239899;;;;;;;;;;;;;;;;;;;08:00-20:00
13;Hallands län;15;Hylte;Valnämnden i Hylte kommun;www.hylte.se;0345-180 00;1315001;Hörsalen;Plan 1, mittemot Hylte folkbibliotek.;Fabriksgatan 1A;;N;56,999586;13,239555;10:00-12:00,13:00-16:30;10:00-12:00,13:00-16:30;10:00-14:00;10:00-14:00;10:00-14:00;10:00-12:00,13:00-16:30;10:00-12:00,13:00-16:30;10:00-12:00,13:00-16:30;10:00-12:00,13:00-16:30;10:00-14:00;10:00-14:00;10:00-14:00;08:00-12:00,13:00-18:00;08:00-12:00,13:00-18:00;08:00-12:00,13:00-18:00;08:00-12:00,13:00-18:00;08:00-12:00,13:00-18:00;10:00-14:00;
13;Hallands län;15;Hylte;Valnämnden i Hylte kommun;www.hylte.se;0345-180 00;1315004;Unnaryds sporthall;;Sjövägen 6;;N;56,95268;13,531498;;15:00-18:00;;;;10:00-12:00,13:00-18:00;;15:00-18:00;;10:00-14:00;;;;15:00-18:00;;15:00-18:00;13:00-18:00;;
13;Hallands län;84;Kungsbacka;Valnämnden i Kungsbacka kommun;kungsbacka.se;0300-83 80 08;1384015;Toråsskolan, biblioteket;;Rörmöstvägen 7;Lokalen är handikappanpassad.;N;57,476469;11,999282;15:00-18:00;15:00-18:00;15:00-18:00;;;15:00-18:00;15:00-18:00;15:00-18:00;15:00-18:00;15:00-18:00;;;15:00-18:00;15:00-18:00;15:00-18:00;15:00-18:00;15:00-18:00;;
13;Hallands län;84;Kungsbacka;Valnämnden i Kungsbacka kommun;kungsbacka.se;0300-83 80 08;1384016;Kullaviks bibliotek;;Kyviksvägen 1;Lokalen är handikappanpassad.;N;57,546435;11,940722;12:00-16:00;15:00-19:00;;;;15:00-19:00;;12:00-16:00;15:00-19:00;;10:00-14:00;;11:00-19:00;13:00-17:00;09:00-17:00;15:00-19:00;;10:00-14:00;
13;Hallands län;84;Kungsbacka;Valnämnden i Kungsbacka kommun;kungsbacka.se;0300-83 80 08;1384017;Vickans vård- och omsorgsboende;Äldrecenter, entréplan;Lyckholms väg 21;;J;57,428128;12,027155;;10:30-12:00;;;;;;;;;;;;;;;;;
13;Hallands län;84;Kungsbacka;Valnämnden i Kungsbacka kommun;kungsbacka.se;0300-83 80 08;1384018;Onsala Båt och Sjöfartsmuseum;;Hagards väg 1;Lokalen är handikappanpassad.;N;57,412471;12,021358;15:00-18:00;15:00-18:00;15:00-18:00;;;15:00-18:00;15:00-18:00;15:00-18:00;15:00-18:00;15:00-18:00;;;15:00-18:00;15:00-18:00;15:00-18:00;15:00-18:00;15:00-18:00;;
13;Hallands län;84;Kungsbacka;Valnämnden i Kungsbacka kommun;kungsbacka.se;0300-83 80 08;1384019;Kolla vård- och omsorgsboende;;Askvägen 25;Lokalen är handikappanpassad.;J;57,481095;12,06311;;;;;;;;13:30-14:30;;;;;;;;;;;
13;Hallands län;84;Kungsbacka;Valnämnden i Kungsbacka kommun;kungsbacka.se;0300-83 80 08;1384020;Älvsåkersskolan, Biblioteket;;Infart Kyrkobolsvägen;Lokalen är handikappanpassad.;N;57,541699;12,115677;15:00-18:00;15:00-18:00;15:00-18:00;;;15:00-18:00;15:00-18:00;15:00-18:00;15:00-18:00;15:00-18:00;;;15:00-18:00;15:00-18:00;15:00-18:00;15:00-18:00;15:00-18:00;;
13;Hallands län;84;Kungsbacka;Valnämnden i Kungsbacka kommun;kungsbacka.se;0300-83 80 08;1384021;Ekhaga vård- och omsorgsboende;;Mariedalsvägen 3;;J;57,412311;12,018194;;;;;;;;11:00-12:30;;;;;;;;;;;
13;Hallands län;84;Kungsbacka;Valnämnden i Kungsbacka kommun;kungsbacka.se;0300-83 80 08;1384022;Frillesåsskolan elevcafé;C-byggnad;Frillesås Skolväg 10;Lokalen är handikappanpassad.;N;57,319552;12,183423;15:00-18:00;15:00-18:00;15:00-18:00;;;15:00-18:00;15:00-18:00;15:00-18:00;15:00-18:00;15:00-18:00;;;15:00-18:00;15:00-18:00;15:00-18:00;15:00-18:00;15:00-18:00;;
13;Hallands län;84;Kungsbacka;Valnämnden i Kungsbacka kommun;kungsbacka.se;0300-83 80 08;1384024;Löftadalens Folkhögskola;A-salen;Folkhögskolevägen 19;;N;57,344101;12,125766;;;;;;;;;;;;;;;15:00-17:00;;;;
13;Hallands län;84;Kungsbacka;Valnämnden i Kungsbacka kommun;kungsbacka.se;0300-83 80 08;1384023;Biblioteksbussen;Trafikeras enligt Biblioteksbussens ordinarie  turlista, se https://bibliotek.kungsbacka.se/web/arena/turlista;Utgår från Fyrens bibliotek;Biblioteksbussens är handikappanpassad med lift.;N;57,490556;12,072279;15:00-19:05;15:00-19:30;15:10-18:45;;;16:45-19:10;15:25-19:20;;;;;;15:45-19:30;15:45-19:20;15:00-19:05;15:00-19:30;15:10-18:45;;
13;Hallands län;84;Kungsbacka;Valnämnden i Kungsbacka kommun;kungsbacka.se;0300-83 80 08;1384001;Blåvingevägen vård och omsorgsboende;;Blåvingevägen 33;;J;57,46725;11,992238;;;;;;;;;;12:30-13:30;;;;;;;;;
13;Hallands län;84;Kungsbacka;Valnämnden i Kungsbacka kommun;kungsbacka.se;0300-83 80 08;1384002;Särö vård- och omsorgsboende;;Västra Särövägen 39;;J;57,519412;11,954981;;;;;;;11:00-13:00;;;;;;;;;;;;
13;Hallands län;84;Kungsbacka;Valnämnden i Kungsbacka kommun;kungsbacka.se;0300-83 80 08;1384003;Aranäsgymnasiet;Foajen utanför teatern;Gymnasiegatan 44;Lokalen är handikappanpassad.;N;57,482906;12,075938;;;;;;;;;;;;;;;11:00-14:00;11:00-14:00;;;
13;Hallands län;84;Kungsbacka;Valnämnden i Kungsbacka kommun;kungsbacka.se;0300-83 80 08;1384004;Elof Lindälvs gymnasium;Rum innanför biblioteket;Lindälvs Gata 3;Lokalen är handikappanpassad.;N;57,495049;12,072079;;;;;;;;;;;;;11:00-14:00;11:00-14:00;;;;;
13;Hallands län;84;Kungsbacka;Valnämnden i Kungsbacka kommun;kungsbacka.se;0300-83 80 08;1384005;Åsa vård- och omsorgsboende;Vinterträdgården;Pölagårdsvägen 25;;J;;;;;;;;12:00-13:00;;;;;;;;;;;;;
13;Hallands län;84;Kungsbacka;Valnämnden i Kungsbacka kommun;kungsbacka.se;0300-83 80 08;1384006;Måhaga vård- och omsorgsboende;Matsalen;Måhagavägen 11;;J;57,457513;12,173709;;;;;;14:00-15:00;;;;;;;;;;;;;
13;Hallands län;84;Kungsbacka;Valnämnden i Kungsbacka kommun;kungsbacka.se;0300-83 80 08;1384007;Bedagårdens vård- och omsorgsboende;Konferensrummet, entréplan;Manetvägen 2-8;;J;57,435665;12,03946;;;11:00-12:00;;;;;;;;;;;;;;;;
13;Hallands län;84;Kungsbacka;Valnämnden i Kungsbacka kommun;kungsbacka.se;0300-83 80 08;1384008;Kungsmässan;;Borgmästaregatan;Lokalen är handikappanpassad.;N;57,49171;12,07494;10:00-20:00;10:00-20:00;10:00-20:00;10:00-18:00;10:00-18:00;10:00-20:00;10:00-20:00;10:00-20:00;10:00-20:00;10:00-20:00;10:00-18:00;10:00-18:00;10:00-20:00;10:00-20:00;10:00-20:00;10:00-20:00;10:00-20:00;10:00-18:00;10:00-18:00
13;Hallands län;84;Kungsbacka;Valnämnden i Kungsbacka kommun;kungsbacka.se;0300-83 80 08;1384009;Löftagårdens vård- och omsorgsboende;Samlingssalen;Frillesåsvägen 6;;J;57,317136;12,178549;;;;;;10:00-11:00;;;;;;;;;;;;;
13;Hallands län;84;Kungsbacka;Valnämnden i Kungsbacka kommun;kungsbacka.se;0300-83 80 08;1384010;Sandlyckans vård- och omsorgsboende;Salongen vid entrén;Sandlyckans väg 40;;J;57,54998;11,958206;;;;;;;;;;10:00-11:30;;;;;;;;;
13;Hallands län;84;Kungsbacka;Valnämnden i Kungsbacka kommun;kungsbacka.se;0300-83 80 08;1384011;Signeshus, Äldreboende;;Signes väg 7;Lokalen är handikappanpassad.;J;57,497725;12,077781;;14:30-15:30;;;;;;;;;;;;;;;;;
13;Hallands län;84;Kungsbacka;Valnämnden i Kungsbacka kommun;kungsbacka.se;0300-83 80 08;1384012;Åsa Gårdsskola, biblioteket;;Varbergsvägen 1711;Lokalen är handikappanpassad.;N;57,356399;12,11946;16:00-19:00;16:00-19:00;16:00-19:00;;;16:00-19:00;16:00-19:00;16:00-19:00;16:00-19:00;16:00-19:00;;;16:00-19:00;16:00-19:00;16:00-19:00;16:00-19:00;16:00-19:00;;
13;Hallands län;84;Kungsbacka;Valnämnden i Kungsbacka kommun;kungsbacka.se;0300-83 80 08;1384013;Mötesplats Fjärås;Fjärås Torg;Rajgräsvägen 28 C;Lokalen är handikappanpassad.;N;57,460621;12,170674;15:00-18:00;15:00-18:00;15:00-18:00;;;15:00-18:00;15:00-18:00;15:00-18:00;15:00-18:00;15:00-18:00;;;15:00-18:00;15:00-18:00;15:00-18:00;15:00-18:00;15:00-18:00;;
13;Hallands län;84;Kungsbacka;Valnämnden i Kungsbacka kommun;kungsbacka.se;0300-83 80 08;1384014;Kungsbacka, Stadshuset;Entréplan;Storgatan 37;Lokalen är handikappanpassad.;N;57,489903;12,077924;08:00-17:00;08:00-17:00;08:00-15:00;;;08:00-18:00;08:00-17:00;08:00-17:00;08:00-17:00;08:00-15:00;10:00-17:00;11:00-17:00;08:00-18:00;08:00-17:00;08:00-17:00;08:00-17:00;08:00-15:00;10:00-17:00;08:00-20:00
13;Hallands län;81;Laholm;Valnämnden i Laholms kommun;www.laholm.se;0430-155 00;1381004;Veinge bibliotek, Veingeskolan;;Ådalavägen 3;;N;56,557505;13,077389;;13:30-17:00;;;;13:00-18:30;;;13:30-17:00;;;;13:00-18:30;;;13:30-17:00;;;
13;Hallands län;81;Laholm;Valnämnden i Laholms kommun;www.laholm.se;0430-155 00;1381003;Knäreds bibliotek;;Prästgårdsvägen 5;;N;56,521676;13,315532;;13:30-17:00;;;;13:00-18:30;;;13:30-17:00;;;;13:00-18:30;;;13:30-17:00;;;
13;Hallands län;81;Laholm;Valnämnden i Laholms kommun;www.laholm.se;0430-155 00;1381002;Våxtorps bibliotek, Våxtorpsskolan;;Södra  Musikvägen 4;;N;56,420741;13,114333;;14:30-18:30;;;;12:00-17:00;;;14:30-18:30;;;;12:00-17:00;;;14:30-18:30;;;
13;Hallands län;81;Laholm;Valnämnden i Laholms kommun;www.laholm.se;0430-155 00;1381001;Mellby Center;;Söderleden 1;;N;56,503005;12,956632;10:00-18:00;10:00-18:00;10:00-18:00;10:00-17:00;10:00-17:00;10:00-18:00;10:00-18:00;10:00-18:00;10:00-18:00;10:00-18:00;10:00-17:00;10:00-17:00;10:00-18:00;10:00-18:00;10:00-18:00;10:00-18:00;10:00-18:00;10:00-17:00;
13;Hallands län;81;Laholm;Valnämnden i Laholms kommun;www.laholm.se;0430-155 00;1381005;Stadsbiblioteket;;Humlegången 6;;N;56,511392;13,045476;10:00-17:00;10:00-17:00;10:00-17:00;10:00-14:00;;10:00-17:00;10:00-17:00;10:00-17:00;10:00-17:00;10:00-17:00;10:00-14:00;;10:00-17:00;10:00-17:00;10:00-17:00;10:00-17:00;10:00-17:00;10:00-14:00;08:00-20:00
13;Hallands län;83;Varberg;Valnämnden i Varbergs kommun;www.varberg.se;0340-881 04;1383006;Bua bibliotek;Bua Center;Buavägen 30;;N;57,236424;12,126238;09:00-12:00,13:00-17:00;13:00-17:00;09:00-13:00;;;15:00-19:00;09:00-13:00;09:00-12:00,13:00-17:00;13:00-17:00;09:00-13:00;;;15:00-19:00;09:00-13:00;09:00-12:00,13:00-17:00;13:00-17:00;09:00-13:00;;
13;Hallands län;83;Varberg;Valnämnden i Varbergs kommun;www.varberg.se;0340-881 04;1383007;Mötesplats Ljuspunkten;;Träslövsvägen 2;;N;57,104869;12,254828;10:00-19:00;09:00-16:00;10:00-19:00;10:00-15:00;10:00-15:00;10:00-19:00;09:00-16:00;10:00-19:00;09:00-16:00;10:00-19:00;10:00-15:00;10:00-15:00;10:00-19:00;09:00-16:00;10:00-19:00;09:00-16:00;10:00-19:00;10:00-15:00;
13;Hallands län;83;Varberg;Valnämnden i Varbergs kommun;www.varberg.se;0340-881 04;1383008;Peder Skrivares skola;Elevrådets lokal;Engelbrektsgatan 60;;N;57,105944;12,270887;;;;;;;;;;;;;08:00-16:30;08:00-16:30;08:00-16:30;08:00-16:30;08:00-12:00;;
13;Hallands län;83;Varberg;Valnämnden i Varbergs kommun;www.varberg.se;0340-881 04;1383009;Träslövsläge bibliotek;Ankarskolan;Ankarvägen 4;;N;57,057068;12,290053;15:00-19:00;13:00-17:00;09:00-13:00;;;13:00-17:00;09:00-13:00;15:00-19:00;13:00-17:00;09:00-13:00;;;13:00-17:00;09:00-13:00;15:00-19:00;13:00-17:00;09:00-13:00;;
13;Hallands län;83;Varberg;Valnämnden i Varbergs kommun;www.varberg.se;0340-881 04;1383010;Kommunkansliets expedition;Stadshus A;Engelbrektsgatan 15;Hiss finns vid ingång på Östra Vallgatan 12.;N;57,10852;12,254564;;;;;;;;;;;;;;;;;;;08:00-20:00
13;Hallands län;83;Varberg;Valnämnden i Varbergs kommun;www.varberg.se;0340-881 04;1383005;Rolfstorps bibliotek;Rolfstorps skola;Per Lars väg 7;;N;57,145821;12,461007;;13:00-17:00;10:00-13:00;;;15:00-19:00;13:00-17:00;;13:00-17:00;10:00-13:00;;;15:00-19:00;13:00-17:00;;13:00-17:00;10:00-13:00;;
13;Hallands län;83;Varberg;Valnämnden i Varbergs kommun;www.varberg.se;0340-881 04;1383004;Tvååkers bibliotek;Bosgårdsskolan;Bosgårdsvägen 9;;N;57,045038;12,403067;13:00-17:00;13:00-17:00;13:00-16:00;;;14:00-19:00;09:00-12:00,13:00-17:00;13:00-17:00;13:00-17:00;13:00-16:00;;;14:00-19:00;09:00-12:00,13:00-17:00;13:00-17:00;13:00-17:00;13:00-16:00;;
13;Hallands län;83;Varberg;Valnämnden i Varbergs kommun;www.varberg.se;0340-881 04;1383011;Kungsäters bibliotek;;Prästgårdsvägen 81;;N;57,30422;12,55973;15:00-19:00;13:00-17:00;;;;09:00-12:00,13:00-17:00;;15:00-19:00;13:00-17:00;;;;09:00-12:00,13:00-17:00;;15:00-19:00;13:00-17:00;;;
13;Hallands län;83;Varberg;Valnämnden i Varbergs kommun;www.varberg.se;0340-881 04;1383001;Skällinge skola;;Köpmansvägen 97;;N;57,180151;12,472539;;;;;;;;;;;;;16:00-18:00;16:00-18:00;16:00-18:00;16:00-18:00;16:00-18:00;;
13;Hallands län;83;Varberg;Valnämnden i Varbergs kommun;www.varberg.se;0340-881 04;1383003;Veddige bibliotek;Vidhögeskolan;Kantagårdsvägen 3;;N;57,264905;12,327269;13:00-17:00;13:00-17:00;09:00-13:00;;;09:00-12:00,13:00-17:00;15:00-19:00;13:00-17:00;13:00-17:00;09:00-13:00;;;09:00-12:00,13:00-17:00;15:00-19:00;13:00-17:00;13:00-17:00;09:00-13:00;;
13;Hallands län;83;Varberg;Valnämnden i Varbergs kommun;www.varberg.se;0340-881 04;1383002;Varbergs stadsbibliotek;Kulturhuset Komedianten;Engelbrektsgatan 7;;N;57,108461;12,251309;10:00-19:00;10:00-19:00;10:00-19:00;10:00-16:00;12:00-16:00;10:00-19:00;10:00-19:00;10:00-19:00;10:00-19:00;10:00-19:00;10:00-16:00;12:00-16:00;10:00-19:00;10:00-19:00;10:00-19:00;10:00-19:00;10:00-19:00;10:00-16:00;
23;Jämtlands län;26;Berg;Valnämnden i Bergs kommun;www.berg.se;0687-161 50;2326002;Kommunkontoret;;Ängesvägen 4A;Rullstolsramp och dörröppnare finns.;N;62,766826;14,431121;;;;;;;;;;;;;;;;;;11:00-15:00;08:00-20:00
23;Jämtlands län;26;Berg;Valnämnden i Bergs kommun;www.berg.se;0687-161 50;2326016;Gillhovs bygdegård;;Gillhov 120;Rullstolsramp;N;62,660685;14,746656;;;;;;;;;;;;;;;;;;;08:00-15:00
23;Jämtlands län;26;Berg;Valnämnden i Bergs kommun;www.berg.se;0687-161 50;2326015;Biblioteket i Rätan;;Skolvägen 2;Lokalen ligger i markplan.;N;62,460475;14,536768;;14:00-17:00;;;;15:00-19:00;;;14:00-17:00;;;;15:00-19:00;;;14:00-17:00;;;
23;Jämtlands län;26;Berg;Valnämnden i Bergs kommun;www.berg.se;0687-161 50;2326006;Biblioteket i Svenstavik;;Skolvägen 6B;Lokalens ingång är placerad i markplan.;N;62,7685;14,424952;12:00-17:00;12:00-17:00;12:00-15:00;;;14:00-19:00;12:00-17:00;12:00-17:00;12:00-17:00;12:00-15:00;;;14:00-19:00;12:00-17:00;12:00-17:00;12:00-17:00;12:00-15:00;;
23;Jämtlands län;26;Berg;Valnämnden i Bergs kommun;www.berg.se;0687-161 50;2326014;Klövsjö skola;Gymnastiksalen;Kyrkbacken 25;;N;62,527165;14,184862;;;;11:00-15:00;;;;;;;;11:00-15:00;;;;;;;08:00-15:00
23;Jämtlands län;26;Berg;Valnämnden i Bergs kommun;www.berg.se;0687-161 50;2326008;Biblioteket i Myrviken;;Myrviksvägen 31;Lokalen är i markplan;N;62,998529;14,338725;16:00-19:00;;12:00-15:00;;;14:00-17:00;;16:00-19:00;;12:00-15:00;;;14:00-17:00;;16:00-19:00;;12:00-15:00;;
23;Jämtlands län;26;Berg;Valnämnden i Bergs kommun;www.berg.se;0687-161 50;2326012;Storsjö Bygdegård;;Storsjö 220;;N;62,80389;13,059729;;;;;;;;;;;11:00-15:00;;;;;;;;08:00-15:00
23;Jämtlands län;26;Berg;Valnämnden i Bergs kommun;www.berg.se;0687-161 50;2326013;Ljungdalens skola;Matsalen;Ljungdalen 541;Rullstolsramp finns;N;62,850892;12,791487;;;;;11:00-15:00;;;;;;;;;16:00-20:00;;;;;
23;Jämtlands län;26;Berg;Valnämnden i Bergs kommun;www.berg.se;0687-161 50;2326007;Biblioteket i Hackås;Föreningshuset;Torget 5 a;Lokalen ligger i markplan.;N;62,924689;14,51736;;15:00-19:00;;;;14:00-17:00;;;15:00-19:00;;;;14:00-17:00;;;15:00-19:00;;;
23;Jämtlands län;05;Bräcke;Valnämnden i Bräcke kommun;www.bracke.se;0693-161 18;2305001;Sidsjö bystuga;;Sidsjö 196;;N;62,732217;15,147644;;;;;;;;;;;;;;;;;;;09:00-13:00
23;Jämtlands län;05;Bräcke;Valnämnden i Bräcke kommun;www.bracke.se;0693-161 18;2305004;Sundsjö sockenstuga;;Lövstavägen 13;;N;62,972961;15,163311;;;;;;;;;;;;;;;;;;;09:00-13:00
23;Jämtlands län;05;Bräcke;Valnämnden i Bräcke kommun;www.bracke.se;0693-161 18;2305003;Gamla Gellinergården;;Ängevägen 10C;;N;62,915927;15,229014;11:00-14:00;11:00-14:00;11:00-14:00;;;16:00-19:00;11:00-14:00;11:00-14:00;11:00-14:00;11:00-14:00;;;16:00-19:00;11:00-14:00;11:00-14:00;11:00-14:00;11:00-14:00;;
23;Jämtlands län;05;Bräcke;Valnämnden i Bräcke kommun;www.bracke.se;0693-161 18;2305002;Sporthallen i Pilgrimstad;F.d. Folkets Hus;Hanåsvägen 35;;N;62,956238;15,047075;;;;;;;;;;;;;;;;;;;09:00-13:00
23;Jämtlands län;05;Bräcke;Valnämnden i Bräcke kommun;www.bracke.se;0693-161 18;2305005;Hotell Östjemten;Källarlokalen;Stationsvägen 6;Hiss finns;N;62,979853;16,087385;10:00-13:00;10:00-13:00;10:00-13:00;;;10:00-13:00;10:00-13:00;16:00-19:00;10:00-13:00;10:00-13:00;;;10:00-13:00;10:00-13:00;16:00-19:00;10:00-13:00;10:00-13:00;;
23;Jämtlands län;05;Bräcke;Valnämnden i Bräcke kommun;www.bracke.se;0693-161 18;2305006;Tossengård;;Sörbygden 526;;N;62,79293;16,212533;;;;;;;;;;;;;;;;;;;09:00-13:00
23;Jämtlands län;05;Bräcke;Valnämnden i Bräcke kommun;www.bracke.se;0693-161 18;2305008;Vängåvan;;Nyhem 272;;N;62,89517;15,621714;;;;;;;;;;;;;;;;;;;09:00-13:00
23;Jämtlands län;05;Bräcke;Valnämnden i Bräcke kommun;www.bracke.se;0693-161 18;2305007;Hantverksgatan 21;F.d. ABF-lokal;Hantverksgatan 21;;N;62,750575;15,420374;13:00-16:00;13:00-18:00;13:00-16:00;13:00-16:00;13:00-16:00;13:00-16:00;13:00-16:00;13:00-16:00;13:00-18:00;13:00-16:00;13:00-16:00;13:00-16:00;13:00-16:00;13:00-16:00;13:00-16:00;13:00-18:00;13:00-18:00;13:00-20:00;08:00-20:00
23;Jämtlands län;61;Härjedalen;Valnämnden i Härjedalens kommun;www.herjedalen.se;076-110 58 32;2361011;Bruksvallarnas Bygdegård;;Fröjdvallen;Rullstolsramp vid ingången;N;62,633283;12,445359;;;;;;;;;;;;;;17:00-19:00;;;;;
23;Jämtlands län;61;Härjedalen;Valnämnden i Härjedalens kommun;www.herjedalen.se;076-110 58 32;2361002;Lokalkontoret Funäsdalen;;Vårvägen 5;Rullstolsramp vid ingången;N;62,550014;12,528651;09:00-12:00,13:00-15:00;09:00-12:00,13:00-15:00;;;;;09:00-12:00,13:00-15:00;09:00-12:00,13:00-15:00;09:00-12:00,13:00-15:00;;;;;09:00-12:00,13:00-15:00;09:00-12:00,13:00-15:00;09:00-12:00,13:00-15:00;;;
23;Jämtlands län;61;Härjedalen;Valnämnden i Härjedalens kommun;www.herjedalen.se;076-110 58 32;2361015;Biblioteket Ytterhogdal;;Svedjevägen;;N;62,178769;14,944754;11:00-15:00;16:00-19:00;;;;;;11:00-15:00;16:00-19:00;;;;;;11:00-15:00;16:00-19:00;;;
23;Jämtlands län;61;Härjedalen;Valnämnden i Härjedalens kommun;www.herjedalen.se;076-110 58 32;2361016;Centralskolan Funäsdalen;;Skolbacken 1b;Markplan;N;62,545375;12,54727;;;;;;;;;;;;;;;;;;;08:00-20:00
23;Jämtlands län;61;Härjedalen;Valnämnden i Härjedalens kommun;www.herjedalen.se;076-110 58 32;2361017;GT-Gården Tännäs;;Bygatan 25;Markplan;N;62,439416;12,691522;;;;;;;;;;;;;17:00-19:00;;;;;;
23;Jämtlands län;61;Härjedalen;Valnämnden i Härjedalens kommun;www.herjedalen.se;076-110 58 32;2361020;Svedjegården, Ytterhogdal;;Holmvägen 3;;N;62,178574;14,939003;;;;;;;;;;;;14:00-15:00;;;;;;;
23;Jämtlands län;61;Härjedalen;Valnämnden i Härjedalens kommun;www.herjedalen.se;076-110 58 32;2361021;Härjedalshubben, Hede;;Industrigatan 4;Markplan;N;62,41290;13,53034;11:00-15:00;16:00-19:00;;;;;;11:00-15:00;16:00-19:00;;;;;;11:00-15:00;16:00-19:00;;;
