LÄNSKOD;LÄN;KOMMUNKOD;KOMMUN;VALNÄMND;HEMSIDA;TELNR;VALDISTRIKTKOD;VALDISTRIKT;KOMMUNVALKRETSKOD;KOMMUNVALKRETS;LOKAL;ADRESS1;ADRESS2;TILLGÄNGL;LATITUD;LONGITUD;VALDAG;ÖPPETTID
22;Västernorrlands län;84;Örnsköldsvik;Valnämnden i Örnsköldsviks kommun;www.ornskoldsvik.se/val2022;0660-881 00;0105;Sjukhuset;228401;Örnsköldsviks Norra;Nolaskolan;;Viktoriaesplanaden 31;God tillgänglighet, entrén mot Viktoriaesplanaden.;63,294448;18,717094;2022-09-11;08:00-20:00
22;Västernorrlands län;84;Örnsköldsvik;Valnämnden i Örnsköldsviks kommun;www.ornskoldsvik.se/val2022;0660-881 00;0106;Åsdalen;228401;Örnsköldsviks Norra;Nolaskolan;;Viktoriaesplanaden 31;God tillgänglighet, entrén mot Viktoriaesplanaden.;63,294448;18,717094;2022-09-11;08:00-20:00
22;Västernorrlands län;84;Örnsköldsvik;Valnämnden i Örnsköldsviks kommun;www.ornskoldsvik.se/val2022;0660-881 00;0107;Skyttis;228401;Örnsköldsviks Norra;Nolaskolan;;Viktoriaesplanaden 31;God tillgänglighet, entrén mot Viktoriaesplanaden.;63,294448;18,717094;2022-09-11;08:00-20:00
22;Västernorrlands län;84;Örnsköldsvik;Valnämnden i Örnsköldsviks kommun;www.ornskoldsvik.se/val2022;0660-881 00;0804;Gene;228402;Örnsköldsviks Södra;Geneskolan;;Hammarvägen 9;Ramp och dörröppnare finns.;63,26301;18,694873;2022-09-11;08:00-20:00
22;Västernorrlands län;84;Örnsköldsvik;Valnämnden i Örnsköldsviks kommun;www.ornskoldsvik.se/val2022;0660-881 00;1001;Grundsunda S;228401;Örnsköldsviks Norra;IOGT-NTO lokalen;;Banafjäl 302;Ramp finns. Ej dörröppnare.;63,285539;19,021336;2022-09-11;08:00-20:00
22;Västernorrlands län;84;Örnsköldsvik;Valnämnden i Örnsköldsviks kommun;www.ornskoldsvik.se/val2022;0660-881 00;0208;Ovansjö;228401;Örnsköldsviks Norra;Idbynskolan;Idrottssalen;Idbyn 311;God tillgänglighet;63,299589;18,895892;2022-09-11;08:00-20:00
22;Västernorrlands län;84;Örnsköldsvik;Valnämnden i Örnsköldsviks kommun;www.ornskoldsvik.se/val2022;0660-881 00;0807;Hörnett;228402;Örnsköldsviks Södra;Hållängetskolan;;Hörnettvägen 66;God tillgänglighet.;63,278542;18,674454;2022-09-11;08:00-20:00
22;Västernorrlands län;84;Örnsköldsvik;Valnämnden i Örnsköldsviks kommun;www.ornskoldsvik.se/val2022;0660-881 00;1101;Gideå;228401;Örnsköldsviks Norra;Församlingshemmet Gideå;;Bergforsvägen 44;God tillgänglighet;63,480854;18,973718;2022-09-11;08:00-20:00
22;Västernorrlands län;84;Örnsköldsvik;Valnämnden i Örnsköldsviks kommun;www.ornskoldsvik.se/val2022;0660-881 00;0402;Bredbyn-Sörflärke;228402;Örnsköldsviks Södra;Församlingsgården Bredbyn;Stora salen;Kyrkogatan 2;Lokalen har god tillgänglighet;63,446661;18,116198;2022-09-11;08:00-20:00
22;Västernorrlands län;84;Örnsköldsvik;Valnämnden i Örnsköldsviks kommun;www.ornskoldsvik.se/val2022;0660-881 00;0702;Nätra-Landsbygd;228402;Örnsköldsviks Södra;Bjästaskolan;Matsalen;Skolvägen 1;Lokalen har god tillgänglighet. Dörröppnare och RWC finns.;63,203489;18,500486;2022-09-11;08:00-20:00
22;Västernorrlands län;84;Örnsköldsvik;Valnämnden i Örnsköldsviks kommun;www.ornskoldsvik.se/val2022;0660-881 00;0701;Bjästa;228402;Örnsköldsviks Södra;Bjästaskolan;Matsalen;Skolvägen 1;Lokalen har god tillgänglighet. Dörröppnare och RWC finns.;63,2033;18,500508;2022-09-11;08:00-20:00
22;Västernorrlands län;84;Örnsköldsvik;Valnämnden i Örnsköldsviks kommun;www.ornskoldsvik.se/val2022;0660-881 00;1201;Björna S;228401;Örnsköldsviks Norra;Björnahallen;Cafeterian;Villagatan 19;God tillgänglighet. RWC och parkering finns.;63,547274;18,6026;2022-09-11;08:00-20:00
22;Västernorrlands län;84;Örnsköldsvik;Valnämnden i Örnsköldsviks kommun;www.ornskoldsvik.se/val2022;0660-881 00;0202;Bonäset;228401;Örnsköldsviks Norra;Alneskolan;Matsalen;Norra Skepparvägen 101;God tillgänglighet. RWC och tillgänglig parkering finns.;63,269153;18,776776;2022-09-11;08:00-20:00
22;Västernorrlands län;84;Örnsköldsvik;Valnämnden i Örnsköldsviks kommun;www.ornskoldsvik.se/val2022;0660-881 00;0803;Domsjö Västra;228402;Örnsköldsviks Södra;Domsjöskolan;Matsalen;Vallvägen 1;God tillgänglighet;63,256725;18,722617;2022-09-11;08:00-20:00
22;Västernorrlands län;84;Örnsköldsvik;Valnämnden i Örnsköldsviks kommun;www.ornskoldsvik.se/val2022;0660-881 00;0801;Billsta;228402;Örnsköldsviks Södra;Fridhem;;Plogvägen 28;Ramp och RWC finns.;63,321151;18,517845;2022-09-11;08:00-20:00
22;Västernorrlands län;84;Örnsköldsvik;Valnämnden i Örnsköldsviks kommun;www.ornskoldsvik.se/val2022;0660-881 00;0207;Svartby-Brösta;228401;Örnsköldsviks Norra;Höglandskolan;Matsalen;Åvägen 12;God tillgänglighet. Tillgänglig parkering finns framför matsalen. Dörröppnare finns.;63,311298;18,742112;2022-09-11;08:00-20:00
22;Västernorrlands län;84;Örnsköldsvik;Valnämnden i Örnsköldsviks kommun;www.ornskoldsvik.se/val2022;0660-881 00;0108;Valhalla;228401;Örnsköldsviks Norra;Nolaskolan;;Viktoriaesplanaden 31;God tillgänglighet, entrén mot Viktoriaesplanaden.;63,294448;18,717094;2022-09-11;08:00-20:00
22;Västernorrlands län;84;Örnsköldsvik;Valnämnden i Örnsköldsviks kommun;www.ornskoldsvik.se/val2022;0660-881 00;0814;Sund;228402;Örnsköldsviks Södra;Sundskolan;;Vetevägen 12;Använd entrén till vänster från parkeringen. Där finns dörröppnare och tillgänglig parkering.;63,260011;18,682039;2022-09-11;08:00-20:00
22;Västernorrlands län;84;Örnsköldsvik;Valnämnden i Örnsköldsviks kommun;www.ornskoldsvik.se/val2022;0660-881 00;0818;Översjäla;228402;Örnsköldsviks Södra;Församlingshemmet Själevad;Rum - Markus;Hampnäsvägen 36;Vid församlingsentrén finns bra och nära parkeringsmöjligheter, dörröppnare och en bred, stor ramp in i lokalen. RWC finns.;63,293422;18,611178;2022-09-11;08:00-20:00
22;Västernorrlands län;84;Örnsköldsvik;Valnämnden i Örnsköldsviks kommun;www.ornskoldsvik.se/val2022;0660-881 00;0201;Arnäsvall;228401;Örnsköldsviks Norra;Arnäs församlingshem;;Prästbordet 100;Automatisk dörröppnare. RWC finns.;63,31921;18,793818;2022-09-11;08:00-20:00
22;Västernorrlands län;84;Örnsköldsvik;Valnämnden i Örnsköldsviks kommun;www.ornskoldsvik.se/val2022;0660-881 00;0813;Prästbordet;228402;Örnsköldsviks Södra;Församlingshemmet Själevad;Rum - Matteus;Hampnäsvägen 36;Vid församlingsentrén finns bra och nära parkeringsmöjligheter, dörröppnare och en bred, stor ramp in i lokalen. RWC finns.;63,293422;18,611178;2022-09-11;08:00-20:00
22;Västernorrlands län;84;Örnsköldsvik;Valnämnden i Örnsköldsviks kommun;www.ornskoldsvik.se/val2022;0660-881 00;0205;Gimåt-Högland;228401;Örnsköldsviks Norra;Höglandskolan;Matsalen;Åvägen 12;God tillgänglighet.;63,311298;18,742112;2022-09-11;08:00-20:00
22;Västernorrlands län;84;Örnsköldsvik;Valnämnden i Örnsköldsviks kommun;www.ornskoldsvik.se/val2022;0660-881 00;0802;Domsjö Södra;228402;Örnsköldsviks Södra;Domsjöskolan;Matsalen;Vallvägen 1;God tillgänglighet;63,256725;18,722617;2022-09-11;08:00-20:00
22;Västernorrlands län;84;Örnsköldsvik;Valnämnden i Örnsköldsviks kommun;www.ornskoldsvik.se/val2022;0660-881 00;0704;Köpmanholmen;228402;Örnsköldsviks Södra;Köpmanholmenskolan;Matsalen;Hummelviksvägen 8;God tillgänglighet. Ramp och RWC finns.;63,172278;18,563894;2022-09-11;08:00-20:00
22;Västernorrlands län;84;Örnsköldsvik;Valnämnden i Örnsköldsviks kommun;www.ornskoldsvik.se/val2022;0660-881 00;0815;Gullänget;228402;Örnsköldsviks Södra;Ängetskolan;Ny lokal - sporthallen;Älgvägen 35;God tillgänglighet.;63,312495;18,689514;2022-09-11;08:00-20:00
22;Västernorrlands län;84;Örnsköldsvik;Valnämnden i Örnsköldsviks kommun;www.ornskoldsvik.se/val2022;0660-881 00;0806;Haffsta;228402;Örnsköldsviks Södra;Haffstaskolan;;Haffsta 201;God tillgänglighet.  RWC finns.;63,284095;18,536419;2022-09-11;08:00-20:00
22;Västernorrlands län;84;Örnsköldsvik;Valnämnden i Örnsköldsviks kommun;www.ornskoldsvik.se/val2022;0660-881 00;0401;Mellansel;228402;Örnsköldsviks Södra;Mellanselskolan;;Skolgatan 21;Lokalen har god tillgänglighet.;63,425759;18,312741;2022-09-11;08:00-20:00
22;Västernorrlands län;84;Örnsköldsvik;Valnämnden i Örnsköldsviks kommun;www.ornskoldsvik.se/val2022;0660-881 00;0403;Norrflärke-Solberg;228402;Örnsköldsviks Södra;Norrflärkeskolan;;Norrflärke 186;Lokalen har god tillgänglighet. Dörröppnare finns.;63,51273;18,062559;2022-09-11;08:00-20:00
22;Västernorrlands län;84;Örnsköldsvik;Valnämnden i Örnsköldsviks kommun;www.ornskoldsvik.se/val2022;0660-881 00;1002;Grundsunda N;228401;Örnsköldsviks Norra;Husumskolan;;Bruksvägen 169;Ramp och RWC  finns.;63,331741;19,164587;2022-09-11;08:00-20:00
22;Västernorrlands län;84;Örnsköldsvik;Valnämnden i Örnsköldsviks kommun;www.ornskoldsvik.se/val2022;0660-881 00;1202;Björna Norra-Trehörningsjö;228401;Örnsköldsviks Norra;Hemling Missionskyrka;;Hemling 242;Lokalen har god tillgänglighet.;63,652509;18,543667;2022-09-11;08:00-20:00
22;Västernorrlands län;84;Örnsköldsvik;Valnämnden i Örnsköldsviks kommun;www.ornskoldsvik.se/val2022;0660-881 00;0901;Mo;228402;Örnsköldsviks Södra;Moskolan;;Molidenvägen 12;God tillgänglighet. RWC finns.;63,374809;18,460761;2022-09-11;08:00-20:00
22;Västernorrlands län;84;Örnsköldsvik;Valnämnden i Örnsköldsviks kommun;www.ornskoldsvik.se/val2022;0660-881 00;1003;Husum;228401;Örnsköldsviks Norra;Husumskolan;;Bruksvägen 169;Ramp och RWC finns.;63,331741;19,164587;2022-09-11;08:00-20:00
22;Västernorrlands län;84;Örnsköldsvik;Valnämnden i Örnsköldsviks kommun;www.ornskoldsvik.se/val2022;0660-881 00;0809;Kroksta;228402;Örnsköldsviks Södra;Ängetskolan;Ny lokal - sporthallen;Älgvägen 35;God tillgänglighet. RWC finns.;63,313018;18,69132;2022-09-11;08:00-20:00
19;Västmanlands län;84;Arboga;Valnämnden i Arboga kommun;www.arboga.se;0589-87090;0208;Landsförsamlingen-Vasastaden;198400;Arboga;Nybyholmsskolan;Matsal;Stationsgatan 14;;59,401239;15,852467;2022-09-11;08:00-20:00
19;Västmanlands län;84;Arboga;Valnämnden i Arboga kommun;www.arboga.se;0589-87090;0309;Götlunda - Medåker;198400;Arboga;Götlunda skola;Gymnastiksalen;Kyrkvägen 16;;59,357684;15,666613;2022-09-11;08:00-20:00
19;Västmanlands län;84;Arboga;Valnämnden i Arboga kommun;www.arboga.se;0589-87090;0107;Brattberget-Strömsnäs;198400;Arboga;Brattbergsskolan;Matsalen;Lingonstigen 9;;59,382341;15,841574;2022-09-11;08:00-20:00
19;Västmanlands län;84;Arboga;Valnämnden i Arboga kommun;www.arboga.se;0589-87090;0102;Prästgärdet;198400;Arboga;Vasagymnasiet;Matsalen;Skolvägen 4;;59,400914;15,838266;2022-09-11;08:00-20:00
19;Västmanlands län;84;Arboga;Valnämnden i Arboga kommun;www.arboga.se;0589-87090;0104;Ringsborg-Strömsborg;198400;Arboga;Arboga Stadsbibliotek;;Kapellgatan 19 B;;59,392754;15,839983;2022-09-11;08:00-20:00
19;Västmanlands län;84;Arboga;Valnämnden i Arboga kommun;www.arboga.se;0589-87090;0103;Sturestaden-Nästkvarn;198400;Arboga;Medborgarhuset;;Ahllöfsgatan 5;;59,395182;15,838841;2022-09-11;08:00-20:00
19;Västmanlands län;84;Arboga;Valnämnden i Arboga kommun;www.arboga.se;0589-87090;0106;Herrängen-Ekbacken;198400;Arboga;Gäddgårdsskolan;Matsalen;Gäddgårdsgatan 1;;59,393351;15,853201;2022-09-11;08:00-20:00
19;Västmanlands län;84;Arboga;Valnämnden i Arboga kommun;www.arboga.se;0589-87090;0101;Ladubacksgärdena-N Skogen;198400;Arboga;Ladubacksskolan;Matsalen;Erikslundsvägen 3;;59,401616;15,829893;2022-09-11;08:00-20:00
19;Västmanlands län;82;Fagersta;Valnämnden i Fagersta kommun;www.fagersta.se;0223-44770;0104;Västanfors;198200;Fagersta;Sveasalongen;;Postvägen 14;;59,988973;15,819214;2022-09-11;08:00-20:00
19;Västmanlands län;82;Fagersta;Valnämnden i Fagersta kommun;www.fagersta.se;0223-44770;0207;Åvestbo-Västervåla;198200;Fagersta;Hemvärnsgården, Åvestbo;Åvestbo 6230;Åvestbovägen;;59,958201;15,839517;2022-09-11;08:00-20:00
19;Västmanlands län;82;Fagersta;Valnämnden i Fagersta kommun;www.fagersta.se;0223-44770;0106;Per Ols;198200;Fagersta;Per Olsskolans matsal;;Floravägen 27;;60,0049677;15,8174887;2022-09-11;08:00-20:00
19;Västmanlands län;82;Fagersta;Valnämnden i Fagersta kommun;www.fagersta.se;0223-44770;0108;Meling;198200;Fagersta;Mariaskolans matsal;;Mariavägen 10;;59,99172;15,82739;2022-09-11;08:00-20:00
19;Västmanlands län;82;Fagersta;Valnämnden i Fagersta kommun;www.fagersta.se;0223-44770;0103;Risbron;198200;Fagersta;Fagerstahallens matsal;;Risbrovägen 2;Vid rörelsehinder använd den övre entrén;60,000526;15,808126;2022-09-11;08:00-20:00
19;Västmanlands län;82;Fagersta;Valnämnden i Fagersta kommun;www.fagersta.se;0223-44770;0102;Centrum;198200;Fagersta;Alfaskolans matsal;;Alfavägen 17;;60,008782;15,792495;2022-09-11;08:00-20:00
19;Västmanlands län;82;Fagersta;Valnämnden i Fagersta kommun;www.fagersta.se;0223-44770;0101;Kolarbyn;198200;Fagersta;Alfaskolans gymnastiksal;;Alfavägen 17;;60,0094890;15,7919670;2022-09-11;08:00-20:00
19;Västmanlands län;61;Hallstahammar;Valnämnden i Hallstahammars kommun;www.hallstahammar.se;0220-24 00 9;0311;Kolbäcks Centrum;196100;Hallstahammar;Kolbäcks bibliotek;Stationshuset;Stationsgatan 1, Kolbäck;;59,56405;16,23227;2022-09-11;08:00-20:00
19;Västmanlands län;61;Hallstahammar;Valnämnden i Hallstahammars kommun;www.hallstahammar.se;0220-24 00 9;0104;Fredhem;196100;Hallstahammar;Fredhemsskolan;Matsalen;Baldersvägen 12;;59,621788;16,23762;2022-09-11;08:00-20:00
19;Västmanlands län;61;Hallstahammar;Valnämnden i Hallstahammars kommun;www.hallstahammar.se;0220-24 00 9;0107;Tuna;196100;Hallstahammar;Kulturhuset;Övre plan;Parkgatan 7, Hallstahammar;;59,61387;16,23095;2022-09-11;08:00-20:00
19;Västmanlands län;61;Hallstahammar;Valnämnden i Hallstahammars kommun;www.hallstahammar.se;0220-24 00 9;0109;Lövboås;196100;Hallstahammar;Parkskolan;Ingång A 1;Parkgatan 27, Hallstahammar;;59,61961;16,23196;2022-09-11;08:00-20:00
19;Västmanlands län;61;Hallstahammar;Valnämnden i Hallstahammars kommun;www.hallstahammar.se;0220-24 00 9;0106;Eldsboda;196100;Hallstahammar;Eldsbodahuset;Matsalen (Oasen);Skolgatan 15;Rullstolsramp finns;59,615775;16,226311;2022-09-11;08:00-20:00
19;Västmanlands län;61;Hallstahammar;Valnämnden i Hallstahammars kommun;www.hallstahammar.se;0220-24 00 9;0108;Näs;196100;Hallstahammar;Åsby Hotell;;Skantzgatan 7;;59,61367;16,21159;2022-09-11;08:00-20:00
19;Västmanlands län;61;Hallstahammar;Valnämnden i Hallstahammars kommun;www.hallstahammar.se;0220-24 00 9;0312;Strömsholm;196100;Hallstahammar;Strömsholms skola;;Sofielundsv 21, Strömsholm;;59,530449;16,244564;2022-09-11;08:00-20:00
19;Västmanlands län;61;Hallstahammar;Valnämnden i Hallstahammars kommun;www.hallstahammar.se;0220-24 00 9;0105;Barnängen;196100;Hallstahammar;Lindboskolan;Nedre entrén;Eldsbodavägen 10;;59,62154;16,231007;2022-09-11;08:00-20:00
19;Västmanlands län;61;Hallstahammar;Valnämnden i Hallstahammars kommun;www.hallstahammar.se;0220-24 00 9;0103;Nibble;196100;Hallstahammar;Nibbleskolan;Matsalen;Häradsvägen 8;;59,612533;16,248484;2022-09-11;08:00-20:00
19;Västmanlands län;61;Hallstahammar;Valnämnden i Hallstahammars kommun;www.hallstahammar.se;0220-24 00 9;0310;Tunbo;196100;Hallstahammar;Tunboskolan;Foajén/Matsalen;Södra Prästgårdsgatan 2;;59,559334;16,228384;2022-09-11;08:00-20:00
19;Västmanlands län;60;Kungsör;Valnämnden i Kungsörs kommun;www.kungsor.se;0227-60 01 15;0506;Valskog - Kungs-Barkarö;196000;Kungsör;Björskogsskolan;Matsalen;Skolgatan 3;;59,443158;15,94614;2022-09-11;08:00-20:00
19;Västmanlands län;60;Kungsör;Valnämnden i Kungsörs kommun;www.kungsor.se;0227-60 01 15;0101;Runna - Granhammar;196000;Kungsör;Västerskolan;Matsalen;Kinnekullevägen 4;;59,419946;16,08949;2022-09-11;08:00-20:00
19;Västmanlands län;60;Kungsör;Valnämnden i Kungsörs kommun;www.kungsor.se;0227-60 01 15;0104;Torpa - Malmberga;196000;Kungsör;Kung Karls skola;"""Torget"" inne i skolan";Kaplansgatan 3;;59,421074;16,09364;2022-09-11;08:00-20:00
19;Västmanlands län;60;Kungsör;Valnämnden i Kungsörs kommun;www.kungsor.se;0227-60 01 15;0102;Centrum;196000;Kungsör;Kung Karls skola;Matsalen;Kaplansgatan 3;;59,421074;16,09364;2022-09-11;08:00-20:00
19;Västmanlands län;60;Kungsör;Valnämnden i Kungsörs kommun;www.kungsor.se;0227-60 01 15;0103;Haga - Skillinge;196000;Kungsör;Hagaskolan;Matsalen;Trädgårdsgatan 13;;59,424235;16,106102;2022-09-11;08:00-20:00
19;Västmanlands län;83;Köping;Valnämnden i Köpings kommun;www.koping.se;0221-251 28;0109;Ullvi;198300;Köping;Ullvigymnasiet;Foajén utanför aulan;Badvägen 1;;59,506594;15,984866;2022-09-11;08:00-20:00
19;Västmanlands län;83;Köping;Valnämnden i Köpings kommun;www.koping.se;0221-251 28;0103;Tunadal;198300;Köping;Mötesplats Tunadal;Samlingssalen;Virgatan 7;;59,515473;15,996461;2022-09-11;08:00-20:00
19;Västmanlands län;83;Köping;Valnämnden i Köpings kommun;www.koping.se;0221-251 28;0101;Byjorden-Odensvi;198300;Köping;Scheeleskolan;Matsalen;Barnhemsgatan 55;;59,518897;15,980271;2022-09-11;08:00-20:00
19;Västmanlands län;83;Köping;Valnämnden i Köpings kommun;www.koping.se;0221-251 28;0422;Kolsva Ö;198300;Köping;Malmaskolan;Ungdomsgården;Skolvägen 2;;59,593956;15,855428;2022-09-11;08:00-20:00
19;Västmanlands län;83;Köping;Valnämnden i Köpings kommun;www.koping.se;0221-251 28;0111;Hästhagen-Skogshöjden-Himmeta-Bro;198300;Köping;Nibbleskolan;Matsalen;Skolvägen 1;;59,511855;15,967906;2022-09-11;08:00-20:00
19;Västmanlands län;83;Köping;Valnämnden i Köpings kommun;www.koping.se;0221-251 28;0106;Nyckelberget;198300;Köping;Nyckelbergsskolan;Matsalen;Hammargatan 1;;59,522426;15,984858;2022-09-11;08:00-20:00
19;Västmanlands län;83;Köping;Valnämnden i Köpings kommun;www.koping.se;0221-251 28;0423;Kolsva V;198300;Köping;Kolsva bibliotek;Hanna Björnemosalen;Bergslagsvägen 111;;59,602248;15,838094;2022-09-11;08:00-20:00
19;Västmanlands län;83;Köping;Valnämnden i Köpings kommun;www.koping.se;0221-251 28;0105;Skogsborg;198300;Köping;Folkets Park;Konsertsalen;Pungbovägen 31;;59,519951;16,003159;2022-09-11;08:00-20:00
19;Västmanlands län;83;Köping;Valnämnden i Köpings kommun;www.koping.se;0221-251 28;0107;Elund-Ållesta;198300;Köping;Elundskolan;Matsalen;Hisingsgatan 34;;59,521974;16,012651;2022-09-11;08:00-20:00
19;Västmanlands län;83;Köping;Valnämnden i Köpings kommun;www.koping.se;0221-251 28;0110;Nygård-Skogsbrynet;198300;Köping;Skogsbrynskolan;Matsalen;Kihlmansgatan 36;;59,508516;15,975566;2022-09-11;08:00-20:00
19;Västmanlands län;83;Köping;Valnämnden i Köpings kommun;www.koping.se;0221-251 28;0102;Karlsdal;198300;Köping;Nordlund;Samlingssalen Älgen;Barnhemsgatan 13;;59,516052;15,989361;2022-09-11;08:00-20:00
19;Västmanlands län;83;Köping;Valnämnden i Köpings kommun;www.koping.se;0221-251 28;0108;Östanås;198300;Köping;Folkets Hus;Smaragden, plan två;Västeråsvägen 9;Hiss finns;59,514619;16,001616;2022-09-11;08:00-20:00
19;Västmanlands län;83;Köping;Valnämnden i Köpings kommun;www.koping.se;0221-251 28;0104;Karlberg;198300;Köping;Karlbergsskolan;Matsalen, ingång B;Theodor Dahls Gata 3;;59,513466;16,002048;2022-09-11;08:00-20:00
19;Västmanlands län;83;Köping;Valnämnden i Köpings kommun;www.koping.se;0221-251 28;0625;Munktorp;198300;Köping;Munktorpsskolan;Matsalen;Munktorps prästgård 4;;59,537008;16,143181;2022-09-11;08:00-20:00
19;Västmanlands län;62;Norberg;Valnämnden i Norbergs kommun;www.norberg.se;0223-290 00;0103;Skallberget;196200;Norberg;Skallberget;Skogsgläntans förskola;Fågelvägen 2;;60,060469;15,939892;2022-09-11;08:00-20:00
19;Västmanlands län;62;Norberg;Valnämnden i Norbergs kommun;www.norberg.se;0223-290 00;0205;Karbenning;196200;Norberg;Sockenstugan;Karbenning;Åsby 26;;60,009008;16,077105;2022-09-11;08:00-20:00
19;Västmanlands län;62;Norberg;Valnämnden i Norbergs kommun;www.norberg.se;0223-290 00;0101;Kärrgruvan;196200;Norberg;Gruvgården;Kärrgruvan;Hedemoravägen 64;Ramp finns vid ingång.;60,097295;15,931539;2022-09-11;08:00-20:00
19;Västmanlands län;62;Norberg;Valnämnden i Norbergs kommun;www.norberg.se;0223-290 00;0104;Björkängen;196200;Norberg;Björkängens samlingssal;;Bobergsvägen 1;;60,063685;15,916958;2022-09-11;08:00-20:00
19;Västmanlands län;81;Sala;Valnämnden i Sala kommun;www.sala.se;0224-74 78 05;0101;Centrum;198100;Sala;Idrottshallens café;Ingång stora entrén;Ringgatan 16;Fast ramp;59,91854;16,60299;2022-09-11;08:00-20:00
19;Västmanlands län;81;Sala;Valnämnden i Sala kommun;www.sala.se;0224-74 78 05;0105;Sala N;198100;Sala;Mikaelsgården;;Borgmästare Lundbergs plan;;59,92018;16,60054;2022-09-11;08:00-20:00
19;Västmanlands län;81;Sala;Valnämnden i Sala kommun;www.sala.se;0224-74 78 05;0312;Kila - Fläckebo;198100;Sala;Kila prästgård;;Lindgårdsvägen 2;;59,87197;16,54443;2022-09-11;08:00-20:00
19;Västmanlands län;81;Sala;Valnämnden i Sala kommun;www.sala.se;0224-74 78 05;0103;Jakobsberg, Bryggeriet, Turbo m.fl;198100;Sala;Jakobsbergsgården;Särskilt boende, huvudentré;Jakobsbergsgatan 4;Markplan;59,917776;16,588219;2022-09-11;08:00-20:00
19;Västmanlands län;81;Sala;Valnämnden i Sala kommun;www.sala.se;0224-74 78 05;0108;Dalhem, Gärdesta, Hagaberg m.fl.;198100;Sala;Sporthallen, Lärkan;Ingång nya sporthallen;Sportfältsgatan 4;Markplan;59,92180;16,58398;2022-09-11;08:00-20:00
19;Västmanlands län;81;Sala;Valnämnden i Sala kommun;www.sala.se;0224-74 78 05;0106;Sala Ö;198100;Sala;Sockenstugan;;Albert Målares gata 4;Markplan;59,93134;16,61702;2022-09-11;08:00-20:00
19;Västmanlands län;81;Sala;Valnämnden i Sala kommun;www.sala.se;0224-74 78 05;0102;Åkra;198100;Sala;Johannesbergsgatan 2,;Särskilt boende, huvudentré;Johannesbergsgatan 2;Markplan;59,92718;16,58866;2022-09-11;08:00-20:00
19;Västmanlands län;81;Sala;Valnämnden i Sala kommun;www.sala.se;0224-74 78 05;0210;Västerfärnebo - Västerbykil;198100;Sala;Björkgården, Västerfärnebo;Särskilt boende, huvudentré;Björkgårdsvägen 9;Markplan;59,94245;16,28285;2022-09-11;08:00-20:00
19;Västmanlands län;81;Sala;Valnämnden i Sala kommun;www.sala.se;0224-74 78 05;0104;Kungsängen-Valla-Vasastaden;198100;Sala;Vallaskolan;Matsalen;Ringgatan 14;Markplan;59,91895;16,59995;2022-09-11;08:00-20:00
19;Västmanlands län;81;Sala;Valnämnden i Sala kommun;www.sala.se;0224-74 78 05;0107;Sala S;198100;Sala;Kungsängsgymnasiet, D-huset;Ljussalen;Gymnasiegatan 1;Markplan;59,911524;16,612889;2022-09-11;08:00-20:00
19;Västmanlands län;81;Sala;Valnämnden i Sala kommun;www.sala.se;0224-74 78 05;0818;Möklinta;198100;Sala;Möklintagården;;Grimkärrsvägen 4;Markplan;60,08314;16,54487;2022-09-11;08:00-20:00
19;Västmanlands län;81;Sala;Valnämnden i Sala kommun;www.sala.se;0224-74 78 05;0514;Kumla-Ransta-Tärna;198100;Sala;Kumla Församlingshus;;Kumlavägen 11 B;;59,84422;16,63843;2022-09-11;08:00-20:00
19;Västmanlands län;04;Skinnskatteberg;Valnämnden i Skinnskattebergs kommun;www.skinnskatteberg.se;0222-51 56 40;0202;Skinnskatteberg Norra;190400;Skinnskatteberg;Hemgården;;Villavägen 2;;59,828503;15,693887;2022-09-11;08:00-20:00
19;Västmanlands län;04;Skinnskatteberg;Valnämnden i Skinnskattebergs kommun;www.skinnskatteberg.se;0222-51 56 40;0201;Skinnskatteberg Södra;190400;Skinnskatteberg;S:t Davidsgården;Församlingshemmet;Kyrkvägen 3;;59,827588;15,685207;2022-09-11;08:00-20:00
19;Västmanlands län;07;Surahammar;Valnämnden i Surahammars kommun;www.surahammar.se;070-6080747;0208;Virsbo;190700;Surahammar;Virsboskolan;Matsalen;Jägargatan 25;;59,872845;16,055002;2022-09-11;08:00-20:00
19;Västmanlands län;07;Surahammar;Valnämnden i Surahammars kommun;www.surahammar.se;070-6080747;0207;Ramnäs;190700;Surahammar;Bäckhammarsskolan;Matsalen;Åsvägen 10;;59,775476;16,197929;2022-09-11;08:00-20:00
19;Västmanlands län;07;Surahammar;Valnämnden i Surahammars kommun;www.surahammar.se;070-6080747;0103;Stavtorpet;190700;Surahammar;Hammarskolan;Skolbyggnad;Västeråsleden 10;;59,697978;16,223788;2022-09-11;08:00-20:00
19;Västmanlands län;07;Surahammar;Valnämnden i Surahammars kommun;www.surahammar.se;070-6080747;0104;Skogslund;190700;Surahammar;Hammarskolan;Skolbyggnad;Västeråsleden 10;;59,697978;16,223788;2022-09-11;08:00-20:00
19;Västmanlands län;07;Surahammar;Valnämnden i Surahammars kommun;www.surahammar.se;070-6080747;0101;Bruket och Landsbygd;190700;Surahammar;Hammarskolan;Matsalen;Västeråsleden 10;;59,697978;16,223788;2022-09-11;08:00-20:00
